id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
14070148,JJ539865,2025-12-31T07:12:00.000,034XX W CHICAGO AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,1121,011,27,23,18,1153142,1905118,2025,2026-03-14T15:41:39.000,41.895492647,-87.712994425,"{'latitude': '41.895492647', 'longitude': '-87.712994425', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070723,JJ540578,2025-12-31T07:00:00.000,040XX W DIVERSEY AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,STREET,False,False,2524,025,31,22,11,1148945,1918310,2025,2026-03-14T15:41:39.000,41.931775003,-87.728067206,"{'latitude': '41.931775003', 'longitude': '-87.728067206', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070151,JJ539869,2025-12-31T07:00:00.000,095XX S GENOA AVE,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,2223,022,21,73,08A,1170896,1841460,2025,2026-03-14T15:41:39.000,41.720437703,-87.649648288,"{'latitude': '41.720437703', 'longitude': '-87.649648288', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070299,JJ540108,2025-12-31T07:00:00.000,095XX S GENOA AVE,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING / PROPERTY,False,False,2223,022,21,73,08A,1170905,1841492,2025,2026-03-14T15:41:39.000,41.72052532,-87.649614393,"{'latitude': '41.72052532', 'longitude': '-87.649614393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070143,JJ539870,2025-12-31T06:58:00.000,057XX S CICERO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,False,False,0813,008,13,56,14,1145654,1866253,2025,2026-03-14T15:41:39.000,41.788987036,-87.74147999,"{'latitude': '41.788987036', 'longitude': '-87.74147999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070463,JJ540328,2025-12-31T06:56:00.000,113XX S INDIANA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,0531,005,9,49,05,1179596,1829727,2025,2026-03-14T15:41:39.000,41.688046745,-87.618139392,"{'latitude': '41.688046745', 'longitude': '-87.618139392', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14071244,JJ540424,2025-12-31T06:50:00.000,029XX S WENTWORTH AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,0914,009,11,34,07,1175433,1885186,2025,2026-05-09T15:41:14.000,41.84032649,-87.631723666,"{'latitude': '41.84032649', 'longitude': '-87.631723666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070388,JJ539872,2025-12-31T06:45:00.000,058XX S KOLMAR AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,0813,008,13,62,04A,1147032,1865497,2025,2026-03-14T15:41:39.000,41.786886308,-87.736446501,"{'latitude': '41.786886308', 'longitude': '-87.736446501', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070154,JJ539888,2025-12-31T06:45:00.000,029XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,0133,001,4,35,06,1178961,1885716,2025,2026-03-14T15:41:39.000,41.841701035,-87.618761277,"{'latitude': '41.841701035', 'longitude': '-87.618761277', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14072043,JK101341,2025-12-31T06:30:00.000,006XX W MADISON ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,RESIDENCE - PORCH / HALLWAY,False,False,0121,001,34,28,24,1172208,1900286,2025,2026-03-14T15:41:39.000,41.881833712,-87.643112572,"{'latitude': '41.881833712', 'longitude': '-87.643112572', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070480,JJ540348,2025-12-31T06:30:00.000,012XX N CLARK ST,0460,BATTERY,SIMPLE,CTA TRAIN,False,False,1821,018,2,8,08B,1175314,1908524,2025,2026-03-14T15:41:39.000,41.904370109,-87.631460067,"{'latitude': '41.904370109', 'longitude': '-87.631460067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070140,JJ539864,2025-12-31T06:30:00.000,016XX W 78TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0611,006,17,71,14,1166900,1852992,2025,2026-03-14T15:41:39.000,41.752169359,-87.663956159,"{'latitude': '41.752169359', 'longitude': '-87.663956159', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070505,JJ539868,2025-12-31T06:30:00.000,014XX S INDIANA AVE,0810,THEFT,OVER $500,APARTMENT,False,False,0132,001,3,33,06,1177886,1893687,2025,2026-03-14T15:41:39.000,41.863598471,-87.622463983,"{'latitude': '41.863598471', 'longitude': '-87.622463983', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14071062,JJ539856,2025-12-31T06:13:00.000,021XX W NORTH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,1424,014,1,24,14,1161848,1910623,2025,2026-03-14T15:41:39.000,41.910421607,-87.680865532,"{'latitude': '41.910421607', 'longitude': '-87.680865532', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070142,JJ539860,2025-12-31T06:10:00.000,013XX N CALIFORNIA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,CHA PARKING LOT / GROUNDS,False,False,1423,014,26,24,07,1157489,1908643,2025,2026-03-14T15:41:39.000,41.905078196,-87.69693283,"{'latitude': '41.905078196', 'longitude': '-87.69693283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070126,JJ539855,2025-12-31T06:06:00.000,070XX S ELIZABETH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0734,007,17,67,14,1169208,1858047,2025,2026-03-14T15:41:39.000,41.765991357,-87.655352357,"{'latitude': '41.765991357', 'longitude': '-87.655352357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070184,JJ539890,2025-12-31T06:02:00.000,052XX W ALTGELD ST,0560,ASSAULT,SIMPLE,APARTMENT,True,True,2515,025,31,19,08A,1140942,1916131,2025,2026-03-14T15:41:39.000,41.925946869,-87.757531118,"{'latitude': '41.925946869', 'longitude': '-87.757531118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14076685,JK106899,2025-12-31T06:00:00.000,031XX W 63RD ST,0820,THEFT,$500 AND UNDER,STREET,False,False,0823,008,15,66,06,1156668,1862692,2025,2026-03-14T15:41:39.000,41.778999978,-87.701190972,"{'latitude': '41.778999978', 'longitude': '-87.701190972', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070187,JJ539905,2025-12-31T05:37:00.000,070XX S ELIZABETH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0734,007,17,67,14,1169208,1858047,2025,2026-03-14T15:41:39.000,41.765991357,-87.655352357,"{'latitude': '41.765991357', 'longitude': '-87.655352357', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070218,JJ539878,2025-12-31T05:30:00.000,116XX S LOOMIS ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0524,005,21,53,07,1169091,1827520,2025,2026-03-14T15:41:39.000,41.682223263,-87.656660736,"{'latitude': '41.682223263', 'longitude': '-87.656660736', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070130,JJ539852,2025-12-31T05:30:00.000,057XX S MAY ST,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,False,False,0712,007,16,68,04A,1169630,1866818,2025,2026-03-14T15:41:39.000,41.790050907,-87.653551445,"{'latitude': '41.790050907', 'longitude': '-87.653551445', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070111,JJ539831,2025-12-31T05:05:00.000,056XX W FULTON ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,1512,015,29,25,04A,1138324,1901440,2025,2026-03-14T15:41:39.000,41.885680851,-87.767507209,"{'latitude': '41.885680851', 'longitude': '-87.767507209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070188,JJ539859,2025-12-31T05:00:00.000,030XX E CHELTENHAM PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0421,004,7,43,07,1197871,1853556,2025,2026-03-14T15:41:39.000,41.752999749,-87.550444056,"{'latitude': '41.752999749', 'longitude': '-87.550444056', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070265,JJ539845,2025-12-31T04:58:00.000,083XX S HOLLAND RD,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,0622,006,21,44,05,1175640,1849717,2025,2026-03-14T15:41:39.000,41.742991296,-87.632025815,"{'latitude': '41.742991296', 'longitude': '-87.632025815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070132,JJ539851,2025-12-31T04:52:00.000,056XX S ASHLAND AVE,3730,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,STREET,True,False,0715,007,16,67,24,1166633,1867381,2025,2026-03-14T15:41:39.000,41.791660348,-87.66452455,"{'latitude': '41.791660348', 'longitude': '-87.66452455', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070314,JJ540110,2025-12-31T04:50:00.000,043XX W 60TH ST,0820,THEFT,$500 AND UNDER,STREET,False,False,0813,008,13,65,06,1148309,1864462,2025,2026-03-14T15:41:39.000,41.78402168,-87.731790812,"{'latitude': '41.78402168', 'longitude': '-87.731790812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070146,JJ539827,2025-12-31T04:48:00.000,051XX S CALUMET AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,APARTMENT,False,False,0231,002,3,40,26,1179366,1870935,2025,2026-03-14T15:41:39.000,41.801131542,-87.61772683,"{'latitude': '41.801131542', 'longitude': '-87.61772683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070128,JJ539829,2025-12-31T04:46:00.000,012XX N WOOD ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1424,014,1,24,07,1164161,1908714,2025,2026-03-14T15:41:39.000,41.905134582,-87.672422502,"{'latitude': '41.905134582', 'longitude': '-87.672422502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070213,JJ540028,2025-12-31T04:45:00.000,057XX S CICERO AVE,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,False,False,0813,008,13,56,06,1145654,1866253,2025,2026-03-14T15:41:39.000,41.788987036,-87.74147999,"{'latitude': '41.788987036', 'longitude': '-87.74147999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070149,JJ539901,2025-12-31T04:45:00.000,012XX W 112TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2234,022,21,75,07,1170104,1830139,2025,2026-03-14T15:41:39.000,41.689388338,-87.652876836,"{'latitude': '41.689388338', 'longitude': '-87.652876836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070124,JJ539822,2025-12-31T04:37:00.000,069XX S PAXTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0331,003,5,43,08B,1192074,1859473,2025,2026-03-14T15:41:39.000,41.769379258,-87.571495332,"{'latitude': '41.769379258', 'longitude': '-87.571495332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070110,JJ539828,2025-12-31T04:31:00.000,001XX W 106TH PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,True,0512,005,9,49,26,1177047,1834329,2025,2026-03-14T15:41:39.000,41.700732999,-87.627332925,"{'latitude': '41.700732999', 'longitude': '-87.627332925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070652,JJ539919,2025-12-31T04:30:00.000,058XX S BLACKSTONE AVE,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,0235,002,5,41,06,1186909,1866613,2025,2026-03-14T15:41:39.000,41.789095994,-87.59020138,"{'latitude': '41.789095994', 'longitude': '-87.59020138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070107,JJ539824,2025-12-31T04:29:00.000,077XX N PAULINA ST,1020,ARSON,BY FIRE,APARTMENT,False,False,2422,024,49,1,09,1163657,1951168,2025,2026-03-14T15:41:39.000,42.021640851,-87.673072164,"{'latitude': '42.021640851', 'longitude': '-87.673072164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070108,JJ539816,2025-12-31T04:25:00.000,039XX W LAWRENCE AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,STREET,False,False,1712,017,33,14,11,1149081,1931603,2025,2026-03-14T15:41:39.000,41.968249403,-87.72722196,"{'latitude': '41.968249403', 'longitude': '-87.72722196', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070118,JJ539821,2025-12-31T04:15:00.000,005XX N DESPLAINES ST,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1214,012,27,24,06,1171835,1903834,2025,2026-03-14T15:41:39.000,41.891577874,-87.644377611,"{'latitude': '41.891577874', 'longitude': '-87.644377611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070113,JJ539817,2025-12-31T04:11:00.000,025XX N MILWAUKEE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),True,False,1414,014,1,22,14,1155258,1916813,2025,2026-03-14T15:41:39.000,41.927542481,-87.704908115,"{'latitude': '41.927542481', 'longitude': '-87.704908115', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14071466,JK100945,2025-12-31T04:00:00.000,072XX S LOWE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,True,0732,007,6,68,14,1173401,1856800,2025,2026-03-14T15:41:39.000,41.762477718,-87.640020433,"{'latitude': '41.762477718', 'longitude': '-87.640020433', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070116,JJ539853,2025-12-31T04:00:00.000,007XX N FAIRBANKS CT,0460,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,1834,018,2,8,08B,1178370,1905271,2025,2026-03-14T15:41:39.000,41.895374574,-87.620333997,"{'latitude': '41.895374574', 'longitude': '-87.620333997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070297,JJ540084,2025-12-31T04:00:00.000,010XX N WALLER AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1511,015,29,25,07,1138167,1906276,2025,2026-03-14T15:41:39.000,41.898954284,-87.767966738,"{'latitude': '41.898954284', 'longitude': '-87.767966738', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070096,JJ539814,2025-12-31T04:00:00.000,012XX S KILDARE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1011,010,24,29,08B,1147912,1894069,2025,2026-03-14T15:41:39.000,41.865275087,-87.73248724,"{'latitude': '41.865275087', 'longitude': '-87.73248724', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070424,JJ540227,2025-12-31T04:00:00.000,115XX S AVENUE H,0810,THEFT,OVER $500,STREET,False,False,0433,004,10,52,06,1202898,1829094,2025,2026-03-14T15:41:39.000,41.685747203,-87.532856048,"{'latitude': '41.685747203', 'longitude': '-87.532856048', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070120,JJ539812,2025-12-31T03:54:00.000,077XX N PAULINA ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2422,024,49,1,14,1163657,1951168,2025,2026-03-14T15:41:39.000,42.021640851,-87.673072164,"{'latitude': '42.021640851', 'longitude': '-87.673072164', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070386,JJ539974,2025-12-31T03:45:00.000,063XX S KOLIN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0813,008,13,65,14,1148466,1862084,2025,2026-03-14T15:41:39.000,41.777493048,-87.731276227,"{'latitude': '41.777493048', 'longitude': '-87.731276227', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070092,JJ539805,2025-12-31T03:37:00.000,032XX W CORTEZ ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1121,011,26,23,08B,1154499,1906816,2025,2026-03-14T15:41:39.000,41.900125086,-87.707965002,"{'latitude': '41.900125086', 'longitude': '-87.707965002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070105,JJ539810,2025-12-31T03:31:00.000,082XX S COMMERCIAL AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,0424,004,7,46,07,1197620,1851010,2025,2026-03-14T15:41:39.000,41.746019604,-87.551448636,"{'latitude': '41.746019604', 'longitude': '-87.551448636', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14072025,JK101458,2025-12-31T03:30:00.000,016XX W HARRISON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1231,012,27,28,11,1165430,1897441,2025,2026-03-14T15:41:39.000,41.874173691,-87.668082118,"{'latitude': '41.874173691', 'longitude': '-87.668082118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070112,JJ539806,2025-12-31T03:28:00.000,052XX S MICHIGAN AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,0231,002,3,40,03,1178048,1870225,2025,2026-03-14T15:41:39.000,41.799213245,-87.622581891,"{'latitude': '41.799213245', 'longitude': '-87.622581891', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070093,JJ539808,2025-12-31T03:20:00.000,005XX N STATE ST,0320,ROBBERY,STRONG ARM - NO WEAPON,CTA TRAIN,False,False,1834,018,42,8,03,1176278,1903807,2025,2026-03-14T15:41:39.000,41.891404732,-87.628061509,"{'latitude': '41.891404732', 'longitude': '-87.628061509', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070191,JJ539956,2025-12-31T03:15:00.000,057XX S MICHIGAN AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,0232,002,20,40,03,1178138,1866922,2025,2026-03-14T15:41:39.000,41.790147457,-87.622352022,"{'latitude': '41.790147457', 'longitude': '-87.622352022', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070101,JJ539803,2025-12-31T03:14:00.000,001XX S CENTRAL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1513,015,29,25,08B,1139076,1898876,2025,2026-03-14T15:41:39.000,41.878631263,-87.764808046,"{'latitude': '41.878631263', 'longitude': '-87.764808046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070515,JJ540166,2025-12-31T03:09:00.000,118XX S SANGAMON ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,0524,005,21,53,06,1172121,1826368,2025,2026-03-14T15:41:39.000,41.678996146,-87.645602827,"{'latitude': '41.678996146', 'longitude': '-87.645602827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14071477,JK100739,2025-12-31T03:00:00.000,056XX W PATTERSON AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1633,016,38,15,06,1138065,1923703,2025,2026-03-14T15:41:39.000,41.946777759,-87.767919335,"{'latitude': '41.946777759', 'longitude': '-87.767919335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070115,JJ539847,2025-12-31T03:00:00.000,077XX N HASKINS AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,False,False,2422,024,49,1,14,1163173,1951318,2025,2026-03-14T15:41:39.000,42.022062685,-87.67484904,"{'latitude': '42.022062685', 'longitude': '-87.67484904', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14071368,JK100817,2025-12-31T03:00:00.000,079XX S ELLIS AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,0624,006,8,44,06,1184267,1852664,2025,2026-03-14T15:41:39.000,41.750880891,-87.600324481,"{'latitude': '41.750880891', 'longitude': '-87.600324481', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070732,JJ539798,2025-12-31T02:55:00.000,061XX W HIGGINS AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1622,016,45,11,06,1134078,1933779,2025,2026-03-14T15:41:39.000,41.974498548,-87.782336473,"{'latitude': '41.974498548', 'longitude': '-87.782336473', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070161,JJ539811,2025-12-31T02:55:00.000,083XX S ABERDEEN ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,0613,006,17,71,04A,1170440,1849414,2025,2026-03-14T15:41:39.000,41.742274536,-87.651087579,"{'latitude': '41.742274536', 'longitude': '-87.651087579', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070087,JJ539797,2025-12-31T02:55:00.000,046XX N LECLAIRE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1623,016,45,15,08B,1141537,1930376,2025,2026-03-14T15:41:39.000,41.96502551,-87.754991576,"{'latitude': '41.96502551', 'longitude': '-87.754991576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070076,JJ539793,2025-12-31T02:40:00.000,059XX S KOLIN AVE,033A,ROBBERY,ATTEMPT ARMED - HANDGUN,SIDEWALK,False,False,0813,008,13,65,03,1148386,1864860,2025,2026-03-14T15:41:39.000,41.785112377,-87.731498283,"{'latitude': '41.785112377', 'longitude': '-87.731498283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070074,JJ539791,2025-12-31T02:39:00.000,076XX S WOOD ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,0611,006,17,71,07,1165677,1853968,2025,2026-03-14T15:41:39.000,41.754873664,-87.668410286,"{'latitude': '41.754873664', 'longitude': '-87.668410286', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070084,JJ539800,2025-12-31T02:25:00.000,0000X N MICHIGAN AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,PARK PROPERTY,False,False,0114,001,42,32,04A,1177306,1900580,2025,2026-03-14T15:41:39.000,41.882526427,-87.624384106,"{'latitude': '41.882526427', 'longitude': '-87.624384106', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070062,JJ539788,2025-12-31T02:23:00.000,006XX S LA SALLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0123,001,34,32,14,1175343,1897535,2025,2026-03-14T15:41:39.000,41.874215036,-87.631683611,"{'latitude': '41.874215036', 'longitude': '-87.631683611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070070,JJ539795,2025-12-31T02:18:00.000,044XX W 59TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,DRIVEWAY - RESIDENTIAL,False,False,0813,008,13,62,14,1147589,1865112,2025,2026-03-14T15:41:39.000,41.785819177,-87.734414041,"{'latitude': '41.785819177', 'longitude': '-87.734414041', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14084204,JK116554,2025-12-31T02:00:00.000,040XX N KENMORE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1915,019,46,3,08B,1168441,1927164,2025,2026-03-14T15:41:39.000,41.955670737,-87.656165518,"{'latitude': '41.955670737', 'longitude': '-87.656165518', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070525,JJ539846,2025-12-31T02:00:00.000,076XX S EUCLID AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,0414,004,8,43,07,1190530,1854677,2025,2026-03-14T15:41:39.000,41.756256028,-87.577309335,"{'latitude': '41.756256028', 'longitude': '-87.577309335', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070177,JJ539871,2025-12-31T02:00:00.000,011XX N CLARK ST,0320,ROBBERY,STRONG ARM - NO WEAPON,RESTAURANT,False,False,1824,018,27,8,03,1175324,1908189,2025,2026-03-14T15:41:39.000,41.903450628,-87.631433403,"{'latitude': '41.903450628', 'longitude': '-87.631433403', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070508,JJ540246,2025-12-31T02:00:00.000,027XX W HADDON AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1211,012,36,24,04A,1157925,1907527,2025,2026-03-14T15:41:39.000,41.902006911,-87.695361749,"{'latitude': '41.902006911', 'longitude': '-87.695361749', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070125,JJ539807,2025-12-31T02:00:00.000,061XX S KENWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,0314,003,20,42,08B,1186131,1864459,2025,2026-03-14T15:41:39.000,41.78320366,-87.593121999,"{'latitude': '41.78320366', 'longitude': '-87.593121999', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070176,JJ539897,2025-12-31T02:00:00.000,001XX N STATE ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,OTHER (SPECIFY),False,False,0111,001,34,32,02,1176352,1900918,2025,2026-03-14T15:41:39.000,41.883475491,-87.627876969,"{'latitude': '41.883475491', 'longitude': '-87.627876969', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14070063,JJ539785,2025-12-31T01:57:00.000,053XX S INDIANA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,True,True,0231,002,3,40,14,1178507,1869626,2025,2026-03-14T15:41:39.000,41.797559107,-87.620916846,"{'latitude': '41.797559107', 'longitude': '-87.620916846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
