region_id,year,sex,age_x,e_x,expected_age,e0,imr,s_to_65,label
DNK,1969,both,0,73.25,73.25,73.25,14.53,0.7859999999999999,Denmark
DNK,1970,both,0,73.36,73.36,73.36,14.22,0.7837999999999999,Denmark
DNK,1971,both,0,73.43,73.43,73.43,13.94,0.7831999999999999,Denmark
DNK,1972,both,0,73.47,73.47,73.47,12.07,0.7837000000000001,Denmark
DNK,1973,both,0,73.7,73.7,73.7,11.24,0.7864,Denmark
DNK,1974,both,0,73.82,73.82,73.82,10.77,0.7874,Denmark
DNK,1975,both,0,74.1,74.1,74.1,10.41,0.7909,Denmark
DNK,1976,both,0,73.77,73.77,73.77,9.6,0.7844,Denmark
DNK,1977,both,0,74.66,74.66,74.66,8.48,0.7961,Denmark
DNK,1978,both,0,74.43,74.43,74.43,8.72,0.7938,Denmark
DNK,1979,both,0,74.24,74.24,74.24,8.54,0.7887000000000001,Denmark
DNK,1980,both,0,74.13,74.13,74.13,8.24,0.7852,Denmark
DNK,1981,both,0,74.25,74.25,74.25,7.61,0.7868,Denmark
DNK,1982,both,0,74.6,74.6,74.6,8.12,0.7904000000000001,Denmark
DNK,1983,both,0,74.46,74.46,74.46,7.58,0.7876000000000001,Denmark
DNK,1984,both,0,74.62,74.62,74.62,7.72,0.7904000000000001,Denmark
DNK,1985,both,0,74.48,74.48,74.48,8.03,0.7881999999999999,Denmark
DNK,1986,both,0,74.64,74.64,74.64,8.23,0.7889,Denmark
DNK,1987,both,0,74.75,74.75,74.75,8.29,0.7887000000000001,Denmark
DNK,1988,both,0,74.84,74.84,74.84,7.77,0.794,Denmark
DNK,1989,both,0,74.86,74.86,74.86,8.12,0.7933,Denmark
DNK,1990,both,0,74.87,74.87,74.87,7.53,0.7957,Denmark
DNK,1991,both,0,75.23,75.23,75.23,7.31,0.8022,Denmark
DNK,1992,both,0,75.27,75.27,75.27,6.7,0.8034,Denmark
DNK,1993,both,0,75.19,75.19,75.19,5.38,0.8058,Denmark
DNK,1994,both,0,75.44,75.44,75.44,5.56,0.8078,Denmark
DNK,1995,both,0,75.29,75.29,75.29,4.99,0.8076000000000001,Denmark
DNK,1996,both,0,75.67,75.67,75.67,5.46,0.8136,Denmark
DNK,1997,both,0,76.04,76.04,76.04,5.19,0.8209000000000001,Denmark
DNK,1998,both,0,76.44,76.44,76.44,4.63,0.8265,Denmark
DNK,1999,both,0,76.58,76.58,76.58,4.21,0.8312999999999999,Denmark
DNK,2000,both,0,76.82,76.82,76.82,5.36,0.8353,Denmark
DNK,2001,both,0,76.98,76.98,76.98,4.78,0.8395999999999999,Denmark
DNK,2002,both,0,77.1,77.1,77.1,4.37,0.8417,Denmark
DNK,2003,both,0,77.4,77.4,77.4,4.43,0.8448,Denmark
DNK,2004,both,0,77.79,77.79,77.79,4.34,0.8478,Denmark
DNK,2005,both,0,78.23,78.23,78.23,4.31,0.8556999999999999,Denmark
DNK,2006,both,0,78.22,78.22,78.22,3.86,0.853,Denmark
DNK,2007,both,0,78.35,78.35,78.35,3.95,0.8537,Denmark
DNK,2008,both,0,78.72,78.72,78.72,4.01,0.8604999999999999,Denmark
DNK,2009,both,0,78.96,78.96,78.96,2.99,0.863,Denmark
DNK,2010,both,0,79.24,79.24,79.24,3.39,0.867,Denmark
DNK,2011,both,0,79.79,79.79,79.79,3.37,0.8747,Denmark
DNK,2012,both,0,80.09,80.09,80.09,3.35,0.8789,Denmark
DNK,2013,both,0,80.31,80.31,80.31,3.37,0.8809,Denmark
DNK,2014,both,0,80.64,80.64,80.64,4.05,0.8831,Denmark
DNK,2015,both,0,80.75,80.75,80.75,3.75,0.8859,Denmark
DNK,2016,both,0,80.88,80.88,80.88,3.19,0.8868,Denmark
DNK,2017,both,0,81.11,81.11,81.11,3.72,0.8933,Denmark
DNK,2018,both,0,80.99,80.99,80.99,3.63,0.8931,Denmark
DNK,2019,both,0,81.43,81.43,81.43,2.94,0.8976000000000001,Denmark
DNK,2020,both,0,81.55,81.55,81.55,3.14,0.9009,Denmark
DNK,2021,both,0,81.44,81.44,81.44,3.17,0.9014,Denmark
DNK,2022,both,0,81.3,81.3,81.3,3.15,0.903,Denmark
DNK,2023,both,0,81.66,81.66,81.66,3.41,0.9054,Denmark
ESP,1908,both,0,41.41,41.41,41.41,155.92,0.3352,ESP
ESP,1909,both,0,41.0,41.0,41.0,160.39,0.3236,ESP
ESP,1910,both,0,40.84,40.84,40.84,175.86,0.3334,ESP
ESP,1911,both,0,39.79,39.79,39.79,175.48,0.3283,ESP
ESP,1912,both,0,43.43,43.43,43.43,138.71,0.3596,ESP
ESP,1913,both,0,42.61,42.61,42.61,148.06,0.3535,ESP
ESP,1914,both,0,42.78,42.78,42.78,149.57,0.3556,ESP
ESP,1915,both,0,43.09,43.09,43.09,150.5,0.3596999999999999,ESP
ESP,1916,both,0,43.91,43.91,43.91,143.0,0.3642,ESP
ESP,1917,both,0,42.6,42.6,42.6,152.29,0.3452,ESP
ESP,1918,both,0,30.36,30.36,30.36,178.11,0.179,ESP
ESP,1919,both,0,40.95,40.95,40.95,158.43,0.3213,ESP
ESP,1920,both,0,39.38,39.38,39.38,180.87,0.3189,ESP
ESP,1921,both,0,41.99,41.99,41.99,164.63,0.3528,ESP
ESP,1922,both,0,44.2,44.2,44.2,140.3,0.3725,ESP
ESP,1923,both,0,44.75,44.75,44.75,146.12,0.3788,ESP
ESP,1924,both,0,46.3,46.3,46.3,137.18,0.3989999999999999,ESP
ESP,1925,both,0,46.98,46.98,46.98,133.21,0.4057,ESP
ESP,1926,both,0,47.7,47.7,47.7,129.44,0.4104,ESP
ESP,1927,both,0,48.48,48.48,48.48,121.84,0.4193,ESP
ESP,1928,both,0,48.62,48.62,48.62,127.59,0.4297999999999999,ESP
ESP,1929,both,0,49.49,49.49,49.49,122.77,0.4379999999999999,ESP
ESP,1930,both,0,49.25,49.25,49.25,138.31,0.4449,ESP
ESP,1931,both,0,49.28,49.28,49.28,129.34,0.4377,ESP
ESP,1932,both,0,51.14,51.14,51.14,119.03,0.4645,ESP
ESP,1933,both,0,51.6,51.6,51.6,116.13,0.4671,ESP
ESP,1934,both,0,52.22,52.22,52.22,114.81,0.4802,ESP
ESP,1935,both,0,52.65,52.65,52.65,114.21,0.4816,ESP
ESP,1936,both,0,51.01,51.01,51.01,114.22,0.4434,ESP
ESP,1937,both,0,47.32,47.32,47.32,131.37,0.3992,ESP
ESP,1938,both,0,47.6,47.6,47.6,121.81,0.3939,ESP
ESP,1939,both,0,47.23,47.23,47.23,127.39,0.385,ESP
ESP,1940,both,0,48.63,48.63,48.63,149.4,0.4247999999999999,ESP
ESP,1941,both,0,47.25,47.25,47.25,149.71,0.3782999999999999,ESP
ESP,1942,both,0,52.26,52.26,52.26,115.55,0.4681,ESP
ESP,1943,both,0,54.89,54.89,54.89,109.53,0.5172,ESP
ESP,1944,both,0,56.27,56.27,56.27,97.65,0.534,ESP
ESP,1945,both,0,57.79,57.79,57.79,92.04,0.5583,ESP
ESP,1946,both,0,57.59,57.59,57.59,88.13,0.5432,ESP
ESP,1947,both,0,59.13,59.13,59.13,78.54,0.5737,ESP
ESP,1948,both,0,61.31,61.31,61.31,70.74,0.607,ESP
ESP,1949,both,0,60.94,60.94,60.94,73.11,0.6022,ESP
ESP,1950,both,0,61.78,61.78,61.78,74.66,0.6204,ESP
ESP,1951,both,0,61.5,61.5,61.5,72.55,0.6147,ESP
ESP,1952,both,0,64.85,64.85,64.85,62.31,0.6653,ESP
ESP,1953,both,0,65.76,65.76,65.76,58.18,0.6819,ESP
ESP,1954,both,0,66.93,66.93,66.93,54.83,0.7006,ESP
ESP,1955,both,0,66.73,66.73,66.73,57.35,0.7006,ESP
ESP,1956,both,0,66.76,66.76,66.76,52.59,0.6992,ESP
ESP,1957,both,0,66.58,66.58,66.58,54.62,0.6956,ESP
ESP,1958,both,0,68.81,68.81,68.81,48.22,0.7321,ESP
ESP,1959,both,0,68.72,68.72,68.72,47.96,0.7311,ESP
ESP,1960,both,0,69.23,69.23,69.23,45.53,0.7392,ESP
ESP,1961,both,0,69.59,69.59,69.59,47.68,0.7434999999999999,ESP
ESP,1962,both,0,69.63,69.63,69.63,41.57,0.7432,ESP
ESP,1963,both,0,69.79,69.79,69.79,40.63,0.7445,ESP
ESP,1964,both,0,70.51,70.51,70.51,39.67,0.755,ESP
ESP,1965,both,0,70.93,70.93,70.93,37.13,0.7626000000000001,ESP
ESP,1966,both,0,71.18,71.18,71.18,35.72,0.7661,ESP
ESP,1967,both,0,71.37,71.37,71.37,34.19,0.7672,ESP
ESP,1968,both,0,71.67,71.67,71.67,31.84,0.7745000000000001,ESP
ESP,1969,both,0,71.15,71.15,71.15,30.48,0.7651,ESP
ESP,1970,both,0,72.15,72.15,72.15,28.15,0.7804000000000001,ESP
ESP,1971,both,0,71.74,71.74,71.74,25.86,0.7737999999999999,ESP
ESP,1972,both,0,72.95,72.95,72.95,22.79,0.7914,ESP
ESP,1973,both,0,72.73,72.73,72.73,21.41,0.7888,ESP
ESP,1974,both,0,73.09,73.09,73.09,20.2,0.7939,ESP
ESP,1975,both,0,73.49,73.49,73.49,18.5,0.7981999999999999,ESP
ESP,1976,both,0,73.81,73.81,73.81,17.17,0.8028,ESP
ESP,1977,both,0,74.31,74.31,74.31,15.7,0.8095,ESP
ESP,1978,both,0,74.5,74.5,74.5,15.0,0.8118000000000001,ESP
ESP,1979,both,0,74.99,74.99,74.99,13.88,0.8166,ESP
ESP,1980,both,0,75.53,75.53,75.53,11.9,0.8245999999999999,ESP
ESP,1981,both,0,75.7,75.7,75.7,11.71,0.8268000000000001,ESP
ESP,1982,both,0,76.32,76.32,76.32,11.01,0.8341,ESP
ESP,1983,both,0,76.1,76.1,76.1,10.53,0.8329000000000001,ESP
ESP,1984,both,0,76.48,76.48,76.48,9.72,0.8351999999999999,ESP
ESP,1985,both,0,76.41,76.41,76.41,8.73,0.8359000000000001,ESP
ESP,1986,both,0,76.71,76.71,76.71,9.05,0.8388,ESP
ESP,1987,both,0,76.96,76.96,76.96,8.68,0.8402,ESP
ESP,1988,both,0,76.95,76.95,76.95,7.98,0.8395,ESP
ESP,1989,both,0,77.0,77.0,77.0,7.72,0.84,ESP
ESP,1990,both,0,77.0,77.0,77.0,7.61,0.8406999999999999,ESP
ESP,1991,both,0,77.13,77.13,77.13,7.18,0.841,ESP
ESP,1992,both,0,77.59,77.59,77.59,7.05,0.8449,ESP
ESP,1993,both,0,77.73,77.73,77.73,6.53,0.8486,ESP
ESP,1994,both,0,78.11,78.11,78.11,5.88,0.8523999999999999,ESP
ESP,1995,both,0,78.2,78.2,78.2,5.43,0.8534,ESP
ESP,1996,both,0,78.34,78.34,78.34,5.49,0.8556999999999999,ESP
ESP,1997,both,0,78.85,78.85,78.85,5.01,0.8637,ESP
ESP,1998,both,0,78.94,78.94,78.94,4.79,0.8673000000000001,ESP
ESP,1999,both,0,78.95,78.95,78.95,4.51,0.8676,ESP
ESP,2000,both,0,79.42,79.42,79.42,4.41,0.8712000000000001,ESP
ESP,2001,both,0,79.74,79.74,79.74,4.03,0.8734999999999999,ESP
ESP,2002,both,0,79.82,79.82,79.82,4.11,0.8751000000000001,ESP
ESP,2003,both,0,79.75,79.75,79.75,3.94,0.8756,ESP
ESP,2004,both,0,80.33,80.33,80.33,3.99,0.8811,ESP
ESP,2005,both,0,80.32,80.32,80.32,3.73,0.8828,ESP
ESP,2006,both,0,80.96,80.96,80.96,3.52,0.8865000000000001,ESP
ESP,2007,both,0,80.97,80.97,80.97,3.44,0.8879,ESP
ESP,2008,both,0,81.28,81.28,81.28,3.37,0.8911,ESP
ESP,2009,both,0,81.63,81.63,81.63,3.1,0.8948999999999999,ESP
ESP,2010,both,0,82.01,82.01,82.01,3.15,0.898,ESP
ESP,2011,both,0,82.19,82.19,82.19,3.05,0.8996,ESP
ESP,2012,both,0,82.2,82.2,82.2,2.98,0.9018,ESP
ESP,2013,both,0,82.7,82.7,82.7,2.62,0.9044,ESP
ESP,2014,both,0,82.83,82.83,82.83,2.83,0.9062,ESP
ESP,2015,both,0,82.61,82.61,82.61,2.64,0.9064,ESP
ESP,2016,both,0,83.0,83.0,83.0,2.65,0.9083,ESP
ESP,2017,both,0,82.99,82.99,82.99,2.66,0.9096,ESP
ESP,2018,both,0,83.1,83.1,83.1,2.61,0.9097,ESP
ESP,2019,both,0,83.49,83.49,83.49,2.59,0.9124,ESP
ESP,2020,both,0,82.25,82.25,82.25,2.49,0.9059,ESP
ESP,2021,both,0,83.0,83.0,83.0,2.57,0.9086,ESP
ESP,2022,both,0,83.05,83.05,83.05,2.53,0.9109,ESP
ESP,2023,both,0,83.75,83.75,83.75,2.57,0.916,ESP
EST,1959,both,0,68.67,68.67,68.67,31.15,0.7158,EST
EST,1960,both,0,69.33,69.33,69.33,31.07,0.726,EST
EST,1961,both,0,69.64,69.64,69.64,27.99,0.7328,EST
EST,1962,both,0,69.84,69.84,69.84,24.6,0.7358,EST
EST,1963,both,0,69.88,69.88,69.88,25.5,0.7302,EST
EST,1964,both,0,70.64,70.64,70.64,25.39,0.7425,EST
EST,1965,both,0,70.71,70.71,70.71,19.74,0.7448,EST
EST,1966,both,0,70.66,70.66,70.66,19.89,0.7434999999999999,EST
EST,1967,both,0,70.98,70.98,70.98,19.07,0.746,EST
EST,1968,both,0,70.61,70.61,70.61,18.38,0.7389,EST
EST,1969,both,0,70.27,70.27,70.27,17.38,0.7322,EST
EST,1970,both,0,70.4,70.4,70.4,18.16,0.7342,EST
EST,1971,both,0,70.6,70.6,70.6,17.76,0.7368000000000001,EST
EST,1972,both,0,70.38,70.38,70.38,15.6,0.7304999999999999,EST
EST,1973,both,0,70.69,70.69,70.69,15.65,0.7340000000000001,EST
EST,1974,both,0,70.81,70.81,70.81,17.59,0.7356999999999999,EST
EST,1975,both,0,70.12,70.12,70.12,18.0,0.7254999999999999,EST
EST,1976,both,0,69.74,69.74,69.74,17.52,0.7143999999999999,EST
EST,1977,both,0,69.83,69.83,69.83,17.45,0.7128,EST
EST,1978,both,0,69.66,69.66,69.66,16.46,0.7088,EST
EST,1979,both,0,69.41,69.41,69.41,18.32,0.7005,EST
EST,1980,both,0,69.47,69.47,69.47,17.2,0.7064,EST
EST,1981,both,0,69.34,69.34,69.34,17.11,0.6959000000000001,EST
EST,1982,both,0,69.86,69.86,69.86,17.19,0.7048000000000001,EST
EST,1983,both,0,69.79,69.79,69.79,16.35,0.7017,EST
EST,1984,both,0,69.64,69.64,69.64,13.64,0.6983,EST
EST,1985,both,0,69.78,69.78,69.78,13.81,0.6999,EST
EST,1986,both,0,70.91,70.91,70.91,16.07,0.7287,EST
EST,1987,both,0,70.92,70.92,70.92,16.2,0.7306999999999999,EST
EST,1988,both,0,70.97,70.97,70.97,12.44,0.7262000000000001,EST
EST,1989,both,0,70.5,70.5,70.5,14.68,0.713,EST
EST,1990,both,0,69.92,69.92,69.92,11.65,0.7001000000000001,EST
EST,1991,both,0,69.79,69.79,69.79,12.45,0.6864,EST
EST,1992,both,0,69.16,69.16,69.16,15.35,0.6816,EST
EST,1993,both,0,68.22,68.22,68.22,14.32,0.6507,EST
EST,1994,both,0,66.74,66.74,66.74,14.24,0.6113000000000001,EST
EST,1995,both,0,67.82,67.82,67.82,14.62,0.6367,EST
EST,1996,both,0,70.03,70.03,70.03,10.4,0.6838,EST
EST,1997,both,0,70.25,70.25,70.25,9.75,0.6854,EST
EST,1998,both,0,69.84,69.84,69.84,9.29,0.6765000000000001,EST
EST,1999,both,0,70.68,70.68,70.68,9.72,0.6938,EST
EST,2000,both,0,71.02,71.02,71.02,8.65,0.7021999999999999,EST
EST,2001,both,0,70.84,70.84,70.84,8.62,0.6939,EST
EST,2002,both,0,71.37,71.37,71.37,5.72,0.7071,EST
EST,2003,both,0,71.92,71.92,71.92,6.94,0.7182,EST
EST,2004,both,0,72.38,72.38,72.38,6.6,0.7248,EST
EST,2005,both,0,73.03,73.03,73.03,5.49,0.7384999999999999,EST
EST,2006,both,0,73.19,73.19,73.19,4.52,0.7365,EST
EST,2007,both,0,73.15,73.15,73.15,5.18,0.7404000000000001,EST
EST,2008,both,0,74.28,74.28,74.28,4.99,0.7613,EST
EST,2009,both,0,75.17,75.17,75.17,3.58,0.7796,EST
EST,2010,both,0,75.88,75.88,75.88,3.33,0.797,EST
EST,2011,both,0,76.35,76.35,76.35,2.36,0.8012,EST
EST,2012,both,0,76.43,76.43,76.43,3.48,0.8023,EST
EST,2013,both,0,77.26,77.26,77.26,2.02,0.818,EST
EST,2014,both,0,77.1,77.1,77.1,2.65,0.8144,EST
EST,2015,both,0,77.66,77.66,77.66,2.53,0.8245,EST
EST,2016,both,0,77.75,77.75,77.75,2.32,0.8240999999999999,EST
EST,2017,both,0,78.19,78.19,78.19,2.32,0.8345,EST
EST,2018,both,0,78.34,78.34,78.34,1.61,0.8369,EST
EST,2019,both,0,78.79,78.79,78.79,1.55,0.8442000000000001,EST
EST,2020,both,0,78.74,78.74,78.74,1.38,0.8379000000000001,EST
EST,2021,both,0,77.15,77.15,77.15,2.18,0.8234,EST
EST,2022,both,0,78.06,78.06,78.06,2.06,0.8348,EST
EST,2023,both,0,78.96,78.96,78.96,1.67,0.8436,EST
FIN,1878,both,0,39.34,39.34,39.34,173.34,0.3104,Finland
FIN,1879,both,0,44.91,44.91,44.91,141.34,0.3764,Finland
FIN,1880,both,0,39.7,39.7,39.7,163.0,0.3065,Finland
FIN,1881,both,0,37.7,37.7,37.7,179.74,0.3005,Finland
FIN,1882,both,0,40.31,40.31,40.31,171.9,0.3374,Finland
FIN,1883,both,0,42.75,42.75,42.75,152.09,0.3595,Finland
FIN,1884,both,0,42.88,42.88,42.88,154.63,0.3599,Finland
FIN,1885,both,0,41.28,41.28,41.28,163.79,0.3443,Finland
FIN,1886,both,0,40.87,40.87,40.87,161.33,0.3402,Finland
FIN,1887,both,0,45.54,45.54,45.54,138.9,0.3821,Finland
FIN,1888,both,0,45.19,45.19,45.19,145.63,0.3746,Finland
FIN,1889,both,0,44.92,44.92,44.92,138.49,0.3762,Finland
FIN,1890,both,0,44.61,44.61,44.61,134.61,0.3767,Finland
FIN,1891,both,0,42.61,42.61,42.61,139.73,0.3636999999999999,Finland
FIN,1892,both,0,39.77,39.77,39.77,152.87,0.3229999999999999,Finland
FIN,1893,both,0,43.35,43.35,43.35,127.57,0.3609,Finland
FIN,1894,both,0,45.18,45.18,45.18,128.59,0.3885,Finland
FIN,1895,both,0,47.61,47.61,47.61,123.21,0.4138,Finland
FIN,1896,both,0,46.52,46.52,46.52,134.64,0.4054,Finland
FIN,1897,both,0,48.11,48.11,48.11,127.13,0.4211,Finland
FIN,1898,both,0,48.07,48.07,48.07,128.68,0.4282999999999999,Finland
FIN,1899,both,0,44.35,44.35,44.35,136.12,0.3813,Finland
FIN,1900,both,0,41.81,41.81,41.81,148.94,0.3557,Finland
FIN,1901,both,0,42.84,42.84,42.84,145.37,0.3665,Finland
FIN,1902,both,0,46.21,46.21,46.21,128.04,0.3961,Finland
FIN,1903,both,0,46.56,46.56,46.56,125.96,0.4056,Finland
FIN,1904,both,0,47.19,47.19,47.19,122.86,0.408,Finland
FIN,1905,both,0,46.05,46.05,46.05,131.79,0.3947,Finland
FIN,1906,both,0,47.03,47.03,47.03,121.36,0.4075999999999999,Finland
FIN,1907,both,0,46.96,46.96,46.96,112.39,0.401,Finland
FIN,1908,both,0,46.09,46.09,46.09,123.54,0.3885,Finland
FIN,1909,both,0,48.69,48.69,48.69,112.69,0.4233,Finland
FIN,1910,both,0,48.49,48.49,48.49,117.81,0.423,Finland
FIN,1911,both,0,48.72,48.72,48.72,112.13,0.4215,Finland
FIN,1912,both,0,49.12,49.12,49.12,108.78,0.4211999999999999,Finland
FIN,1913,both,0,49.04,49.04,49.04,109.3,0.4196,Finland
FIN,1914,both,0,49.73,49.73,49.73,103.11,0.4288,Finland
FIN,1915,both,0,49.56,49.56,49.56,105.04,0.426,Finland
FIN,1916,both,0,47.98,47.98,47.98,106.51,0.4018,Finland
FIN,1917,both,0,46.54,46.54,46.54,115.79,0.3807999999999999,Finland
FIN,1918,both,0,32.85,32.85,32.85,113.62,0.166,Finland
FIN,1919,both,0,42.81,42.81,42.81,123.56,0.3394,Finland
FIN,1920,both,0,47.68,47.68,47.68,103.35,0.3964999999999999,Finland
FIN,1921,both,0,52.4,52.4,52.4,94.64,0.4597,Finland
FIN,1922,both,0,51.93,51.93,51.93,98.27,0.4534,Finland
FIN,1923,both,0,52.48,52.48,52.48,95.54,0.4613,Finland
FIN,1924,both,0,50.26,50.26,50.26,103.46,0.4266,Finland
FIN,1925,both,0,53.36,53.36,53.36,85.53,0.4622,Finland
FIN,1926,both,0,53.79,53.79,53.79,84.71,0.469,Finland
FIN,1927,both,0,51.83,51.83,51.83,96.27,0.4442,Finland
FIN,1928,both,0,53.69,53.69,53.69,85.41,0.4654,Finland
FIN,1929,both,0,51.32,51.32,51.32,95.42,0.4296,Finland
FIN,1930,both,0,54.45,54.45,54.45,75.18,0.4715,Finland
FIN,1931,both,0,54.86,54.86,54.86,73.17,0.4750999999999999,Finland
FIN,1932,both,0,55.75,55.75,55.75,70.01,0.4879,Finland
FIN,1933,both,0,55.39,55.39,55.39,73.47,0.4872999999999999,Finland
FIN,1934,both,0,56.0,56.0,56.0,74.12,0.5002,Finland
FIN,1935,both,0,57.36,57.36,57.36,67.08,0.5176,Finland
FIN,1936,both,0,56.17,56.17,56.17,64.03,0.492,Finland
FIN,1937,both,0,57.04,57.04,57.04,69.64,0.511,Finland
FIN,1938,both,0,57.2,57.2,57.2,68.53,0.5114,Finland
FIN,1939,both,0,54.62,54.62,54.62,70.12,0.4744,Finland
FIN,1940,both,0,46.8,46.8,46.8,75.67,0.3509,Finland
FIN,1941,both,0,46.42,46.42,46.42,69.84,0.3442,Finland
FIN,1942,both,0,53.93,53.93,53.93,55.26,0.4579,Finland
FIN,1943,both,0,56.28,56.28,56.28,54.26,0.5022,Finland
FIN,1944,both,0,48.06,48.06,48.06,68.72,0.3851,Finland
FIN,1945,both,0,56.81,56.81,56.81,74.08,0.518,Finland
FIN,1946,both,0,60.45,60.45,60.45,54.5,0.5607,Finland
FIN,1947,both,0,60.51,60.51,60.51,58.41,0.5687,Finland
FIN,1948,both,0,61.96,61.96,61.96,51.57,0.5882000000000001,Finland
FIN,1949,both,0,61.89,61.89,61.89,46.53,0.5849,Finland
FIN,1950,both,0,64.2,64.2,64.2,41.86,0.6249,Finland
FIN,1951,both,0,65.63,65.63,65.63,34.25,0.6478,Finland
FIN,1952,both,0,66.52,66.52,66.52,32.0,0.665,Finland
FIN,1953,both,0,66.6,66.6,66.6,33.3,0.6709,Finland
FIN,1954,both,0,67.55,67.55,67.55,30.35,0.6851999999999999,Finland
FIN,1955,both,0,67.34,67.34,67.34,29.71,0.6819,Finland
FIN,1956,both,0,67.98,67.98,67.98,25.4,0.6927,Finland
FIN,1957,both,0,67.45,67.45,67.45,27.59,0.6833,Finland
FIN,1958,both,0,68.61,68.61,68.61,23.6,0.7014,Finland
FIN,1959,both,0,68.79,68.79,68.79,23.9,0.7056,Finland
FIN,1960,both,0,68.99,68.99,68.99,21.02,0.7075,Finland
FIN,1961,both,0,69.01,69.01,69.01,21.01,0.7064,Finland
FIN,1962,both,0,68.74,68.74,68.74,20.37,0.7029000000000001,Finland
FIN,1963,both,0,69.18,69.18,69.18,18.26,0.7078,Finland
FIN,1964,both,0,69.38,69.38,69.38,16.89,0.7101000000000001,Finland
FIN,1965,both,0,69.13,69.13,69.13,17.39,0.7095,Finland
FIN,1966,both,0,69.64,69.64,69.64,15.19,0.7165,Finland
FIN,1967,both,0,69.82,69.82,69.82,14.99,0.7182999999999999,Finland
FIN,1968,both,0,69.78,69.78,69.78,13.59,0.7190000000000001,Finland
FIN,1969,both,0,69.65,69.65,69.65,13.91,0.7131000000000001,Finland
FIN,1970,both,0,70.32,70.32,70.32,13.48,0.7262000000000001,Finland
FIN,1971,both,0,70.15,70.15,70.15,12.62,0.7223,Finland
FIN,1972,both,0,70.87,70.87,70.87,11.73,0.736,Finland
FIN,1973,both,0,71.36,71.36,71.36,10.51,0.7439,Finland
FIN,1974,both,0,71.29,71.29,71.29,11.41,0.7417,Finland
FIN,1975,both,0,71.84,71.84,71.84,9.74,0.7509999999999999,Finland
FIN,1976,both,0,71.99,71.99,71.99,9.96,0.7537,Finland
FIN,1977,both,0,72.51,72.51,72.51,8.94,0.7583,Finland
FIN,1978,both,0,73.08,73.08,73.08,7.53,0.7706000000000001,Finland
FIN,1979,both,0,73.36,73.36,73.36,7.6,0.7757,Finland
FIN,1980,both,0,73.65,73.65,73.65,7.56,0.7839,Finland
FIN,1981,both,0,73.96,73.96,73.96,6.5,0.7859999999999999,Finland
FIN,1982,both,0,74.53,74.53,74.53,6.02,0.7937000000000001,Finland
FIN,1983,both,0,74.44,74.44,74.44,6.11,0.7957,Finland
FIN,1984,both,0,74.74,74.74,74.74,6.38,0.799,Finland
FIN,1985,both,0,74.42,74.42,74.42,6.15,0.7965000000000001,Finland
FIN,1986,both,0,74.77,74.77,74.77,5.71,0.7985,Finland
FIN,1987,both,0,74.8,74.8,74.8,6.12,0.8008,Finland
FIN,1988,both,0,74.77,74.77,74.77,6.15,0.8003,Finland
FIN,1989,both,0,74.97,74.97,74.97,6.0,0.8015000000000001,Finland
FIN,1990,both,0,74.99,74.99,74.99,5.63,0.8051999999999999,Finland
FIN,1991,both,0,75.4,75.4,75.4,5.77,0.8109000000000001,Finland
FIN,1992,both,0,75.65,75.65,75.65,5.14,0.8166,Finland
FIN,1993,both,0,75.88,75.88,75.88,4.28,0.8234,Finland
FIN,1994,both,0,76.57,76.57,76.57,4.71,0.8309000000000001,Finland
FIN,1995,both,0,76.6,76.6,76.6,3.85,0.8317,Finland
FIN,1996,both,0,76.87,76.87,76.87,3.88,0.8375,Finland
FIN,1997,both,0,77.06,77.06,77.06,3.85,0.8384,Finland
FIN,1998,both,0,77.26,77.26,77.26,4.09,0.8406,Finland
FIN,1999,both,0,77.45,77.45,77.45,3.63,0.8419,Finland
FIN,2000,both,0,77.67,77.67,77.67,3.69,0.8449,Finland
FIN,2001,both,0,78.14,78.14,78.14,3.21,0.8515,Finland
FIN,2002,both,0,78.27,78.27,78.27,3.05,0.8545999999999999,Finland
FIN,2003,both,0,78.53,78.53,78.53,3.11,0.8545999999999999,Finland
FIN,2004,both,0,78.85,78.85,78.85,3.34,0.8523000000000001,Finland
FIN,2005,both,0,78.97,78.97,78.97,3.02,0.8491,Finland
FIN,2006,both,0,79.37,79.37,79.37,2.86,0.8583,Finland
FIN,2007,both,0,79.39,79.39,79.39,2.73,0.8568000000000001,Finland
FIN,2008,both,0,79.7,79.7,79.7,2.63,0.8593999999999999,Finland
FIN,2009,both,0,79.83,79.83,79.83,2.72,0.8637999999999999,Finland
FIN,2010,both,0,80.01,80.01,80.01,2.28,0.8678,Finland
FIN,2011,both,0,80.4,80.4,80.4,2.34,0.8726,Finland
FIN,2012,both,0,80.5,80.5,80.5,2.35,0.8768,Finland
FIN,2013,both,0,80.87,80.87,80.87,1.72,0.8809,Finland
FIN,2014,both,0,81.06,81.06,81.06,2.13,0.8859,Finland
FIN,2015,both,0,81.37,81.37,81.37,1.72,0.8906999999999999,Finland
FIN,2016,both,0,81.3,81.3,81.3,1.83,0.8903,Finland
FIN,2017,both,0,81.5,81.5,81.5,1.95,0.8924,Finland
FIN,2018,both,0,81.63,81.63,81.63,2.02,0.8933,Finland
FIN,2019,both,0,81.87,81.87,81.87,2.05,0.8983,Finland
FIN,2020,both,0,81.82,81.82,81.82,1.88,0.8951,Finland
FIN,2021,both,0,81.82,81.82,81.82,1.83,0.8968,Finland
